station,lat,lon,year,tmax,tmin,airfrost,rain,sun
Chivenor,51.089,-4.147,1985,NA,NA,NaN,71.9416666666667,NaN
Chivenor,51.089,-4.147,1986,19.1,3.6,0.333333333333333,76.9833333333333,NaN
Chivenor,51.089,-4.147,1987,20.4,0.3,2.91666666666667,67.325,NaN
Chivenor,51.089,-4.147,1988,19.6,3.2,1.25,80.2916666666667,NaN
Chivenor,51.089,-4.147,1989,23.1,2.8,2,71.9,NaN
Chivenor,51.089,-4.147,1990,22.6,2.6,1.16666666666667,77.0666666666667,NaN
Chivenor,51.089,-4.147,1991,21,-1.1,2.91666666666667,71.1916666666667,NaN
Chivenor,51.089,-4.147,1992,21,1.1,2.83333333333333,71.8833333333333,NaN
Chivenor,51.089,-4.147,1993,19.3,3.6,1.66666666666667,86.9666666666667,NaN
Chivenor,51.089,-4.147,1994,21.7,2.2,1.09090909090909,89.7,NaN
Chivenor,51.089,-4.147,1995,25,5.6,0.8,73.8,NaN
Chivenor,51.089,-4.147,1996,20.7,1.2,2.09090909090909,62.7833333333333,NaN
Chivenor,51.089,-4.147,1997,22,1.4,1.5,68.9666666666667,NaN
Chivenor,51.089,-4.147,1998,20,3.8,1.5,84.2833333333333,NaN
Chivenor,51.089,-4.147,1999,21.9,4.4,1,85.3,NaN
Chivenor,51.089,-4.147,2000,20.6,2.6,1.16666666666667,114.466666666667,NaN
Chivenor,51.089,-4.147,2001,20.9,2,2.41666666666667,64.95,NaN
Chivenor,51.089,-4.147,2002,20.2,4.8,0.666666666666667,79.2666666666667,NaN
Chivenor,51.089,-4.147,2003,22.8,2.7,2.16666666666667,59.6166666666667,NaN
Chivenor,51.089,-4.147,2004,21.1,3.5,2,72.6083333333333,NaN
Chivenor,51.089,-4.147,2005,20.8,2.9,2.33333333333333,71.375,NaN
Chivenor,51.089,-4.147,2006,24.2,2.4,2.36363636363636,61.875,NaN
Chivenor,51.089,-4.147,2007,20.1,3.9,1.25,77.1916666666667,NaN
Chivenor,51.089,-4.147,2008,19.8,2.7,1.33333333333333,81.2083333333333,NaN
Chivenor,51.089,-4.147,2009,20.1,1.7,2.16666666666667,88.3833333333333,NaN
Chivenor,51.089,-4.147,2010,20.3,-2.5,4.75,65.3166666666667,NaN
Chivenor,51.089,-4.147,2011,19.6,2.2,1.58333333333333,71.6833333333333,NaN
Chivenor,51.089,-4.147,2012,20.3,2.8,1.91666666666667,105.833333333333,NaN
Chivenor,51.089,-4.147,2013,23.4,1.7,1.75,75.8083333333333,NaN
Chivenor,51.089,-4.147,2014,21.8,4.2,0.416666666666667,83,NaN
Chivenor,51.089,-4.147,2015,19.8,2.4,1.16666666666667,85.825,NaN
Cardiff Bute Park,51.488,-3.187,1977,18.3,4.6,1.5,90.125,75.075
Cardiff Bute Park,51.488,-3.187,1978,19.6,0.9,3,84.3583333333333,113.158333333333
Cardiff Bute Park,51.488,-3.187,1979,21.1,-2.9,5.25,91.7416666666667,125.258333333333
Cardiff Bute Park,51.488,-3.187,1980,20,-0.8,3.16666666666667,99.6416666666667,123.683333333333
Cardiff Bute Park,51.488,-3.187,1981,22.1,-0.3,3.41666666666667,96.0916666666667,107.958333333333
Cardiff Bute Park,51.488,-3.187,1982,21.6,0.9,2.66666666666667,97.2166666666667,119.416666666667
Cardiff Bute Park,51.488,-3.187,1983,25.9,0.3,2.91666666666667,88.6166666666667,114.766666666667
Cardiff Bute Park,51.488,-3.187,1984,23.3,1.6,2.83333333333333,91.8083333333333,135.4
Cardiff Bute Park,51.488,-3.187,1985,21.2,-1.5,4.66666666666667,96.75,117.741666666667
Cardiff Bute Park,51.488,-3.187,1986,20.5,-2.3,3.83333333333333,99.9166666666667,119.7
Cardiff Bute Park,51.488,-3.187,1987,21.6,-0.6,3.5,85.0416666666667,122.175
Cardiff Bute Park,51.488,-3.187,1988,19.8,1.9,2.41666666666667,97.1916666666667,122.108333333333
Cardiff Bute Park,51.488,-3.187,1989,24.7,2.9,2,88.2583333333333,139.583333333333
Cardiff Bute Park,51.488,-3.187,1990,23.7,2.3,2.25,83.3666666666667,153.941666666667
Cardiff Bute Park,51.488,-3.187,1991,22.2,-0.8,3.5,83.2333333333333,120.691666666667
Cardiff Bute Park,51.488,-3.187,1992,22.3,1.8,3.5,88.05,117.3
Cardiff Bute Park,51.488,-3.187,1993,20.6,2.8,2.58333333333333,95.0666666666667,119.458333333333
Cardiff Bute Park,51.488,-3.187,1994,23.1,1.3,2.08333333333333,113.875,128.141666666667
Cardiff Bute Park,51.488,-3.187,1995,26,1,2.75,88.7333333333333,154.091666666667
Cardiff Bute Park,51.488,-3.187,1996,22.1,0.3,4.41666666666667,83.85,65.9333333333333
Cardiff Bute Park,51.488,-3.187,1997,23.3,-0.1,2.66666666666667,102.741666666667,NaN
Cardiff Bute Park,51.488,-3.187,1998,20.9,1.9,2.66666666666667,116.725,NaN
Cardiff Bute Park,51.488,-3.187,1999,23.1,2.2,2.58333333333333,114.408333333333,NaN
Cardiff Bute Park,51.488,-3.187,2000,21.9,1.2,2.91666666666667,125.35,NaN
Cardiff Bute Park,51.488,-3.187,2001,21.6,1.3,3.66666666666667,94.5833333333333,NaN
Cardiff Bute Park,51.488,-3.187,2002,21.7,3.7,0.833333333333333,114.275,NaN
Cardiff Bute Park,51.488,-3.187,2003,24.5,1.9,3.08333333333333,70.9416666666667,NaN
Cardiff Bute Park,51.488,-3.187,2004,22.3,2.9,2.41666666666667,96.5833333333333,NaN
Cardiff Bute Park,51.488,-3.187,2005,22.2,2.4,2.91666666666667,82.8833333333333,NaN
Cardiff Bute Park,51.488,-3.187,2006,25.5,2.3,2.33333333333333,94.1416666666667,NaN
Cardiff Bute Park,51.488,-3.187,2007,21.1,2.9,1.83333333333333,107.566666666667,NaN
Cardiff Bute Park,51.488,-3.187,2008,21.2,0.6,3.08333333333333,109.175,NaN
Cardiff Bute Park,51.488,-3.187,2009,21,0.4,4.08333333333333,99.9083333333333,NaN
Cardiff Bute Park,51.488,-3.187,2010,22,-3.4,5.58333333333333,70.6916666666667,NaN
Cardiff Bute Park,51.488,-3.187,2011,20.7,1.6,2,77.4583333333333,NaN
Cardiff Bute Park,51.488,-3.187,2012,20.9,1.7,3.16666666666667,124.7,NaN
Cardiff Bute Park,51.488,-3.187,2013,25,1.1,3.5,94.625,NaN
Cardiff Bute Park,51.488,-3.187,2014,23.6,2.1,1.83333333333333,116.441666666667,NaN
Cardiff Bute Park,51.488,-3.187,2015,20.3,1.3,1.91666666666667,109.408333333333,NaN
Cambridge NIAB,52.245,0.102,1959,23.9,-1.4,3.08333333333333,NaN,148.75
Cambridge NIAB,52.245,0.102,1960,21.7,1.4,2.75,NaN,118.45
Cambridge NIAB,52.245,0.102,1961,21.4,-0.6,2.5,44.85,135.091666666667
Cambridge NIAB,52.245,0.102,1962,19.9,-2.5,5.33333333333333,39.3166666666667,124.141666666667
Cambridge NIAB,52.245,0.102,1963,20.6,-5.7,7.25,45.9083333333333,111.616666666667
Cambridge NIAB,52.245,0.102,1964,22.2,-0.3,4.83333333333333,38.3416666666667,121.858333333333
Cambridge NIAB,52.245,0.102,1965,20.3,0.6,5.25,49.6416666666667,112.8
Cambridge NIAB,52.245,0.102,1966,21.5,0.4,3.75,50.625,108.45
Cambridge NIAB,52.245,0.102,1967,23.3,1,3.33333333333333,49.3,130.766666666667
Cambridge NIAB,52.245,0.102,1968,20.1,-0.5,5,48.8083333333333,98.5
Cambridge NIAB,52.245,0.102,1969,22.9,-1.6,4.33333333333333,44.375,120.316666666667
Cambridge NIAB,52.245,0.102,1970,22.5,-0.5,4.66666666666667,50.525,132.158333333333
Cambridge NIAB,52.245,0.102,1971,22.5,1.5,3.58333333333333,45.1833333333333,129.441666666667
Cambridge NIAB,52.245,0.102,1972,20.9,1.6,2.33333333333333,33.6166666666667,124.558333333333
Cambridge NIAB,52.245,0.102,1973,23.1,0.9,3.83333333333333,34.3666666666667,142.433333333333
Cambridge NIAB,52.245,0.102,1974,20.8,2.6,1.33333333333333,52.3583333333333,135.766666666667
Cambridge NIAB,52.245,0.102,1975,25.3,1.2,3.66666666666667,42.6,133.375
Cambridge NIAB,52.245,0.102,1976,25.7,-0.4,4.08333333333333,41.525,141.741666666667
Cambridge NIAB,52.245,0.102,1977,21.3,0.6,2.91666666666667,44.55,124.75
Cambridge NIAB,52.245,0.102,1978,20.2,-0.7,4.16666666666667,46.3333333333333,107.433333333333
Cambridge NIAB,52.245,0.102,1979,21.8,-3,4.5,52.3583333333333,122.3
Cambridge NIAB,52.245,0.102,1980,21.3,-0.2,3.66666666666667,40.9666666666667,125.866666666667
Cambridge NIAB,52.245,0.102,1981,21.7,-2.7,4.66666666666667,47.5416666666667,115.958333333333
Cambridge NIAB,52.245,0.102,1982,21.8,-1.1,3.91666666666667,57.2083333333333,131.908333333333
Cambridge NIAB,52.245,0.102,1983,25.8,-1,3.33333333333333,48.3416666666667,129.808333333333
Cambridge NIAB,52.245,0.102,1984,23.6,0.6,2.91666666666667,52.8583333333333,127.158333333333
Cambridge NIAB,52.245,0.102,1985,21.8,-2.2,5.33333333333333,42.8083333333333,111.875
Cambridge NIAB,52.245,0.102,1986,21.7,-4,4.16666666666667,48.1,125.116666666667
Cambridge NIAB,52.245,0.102,1987,20.6,-2.1,5.41666666666667,51.4916666666667,103.941666666667
Cambridge NIAB,52.245,0.102,1988,21.4,1.2,3,49.0833333333333,116.841666666667
Cambridge NIAB,52.245,0.102,1989,24.8,2.5,2,43.175,140.025
Cambridge NIAB,52.245,0.102,1990,25.7,2.3,1.41666666666667,33.9916666666667,138.9
Cambridge NIAB,52.245,0.102,1991,23.7,-1.8,4.16666666666667,37.525,113.216666666667
Cambridge NIAB,52.245,0.102,1992,21.8,0.5,2.91666666666667,55.0666666666667,112.258333333333
Cambridge NIAB,52.245,0.102,1993,20.5,2.1,3,56.2583333333333,112.816666666667
Cambridge NIAB,52.245,0.102,1994,25.8,0,2.83333333333333,45.65,126.433333333333
Cambridge NIAB,52.245,0.102,1995,25.8,-0.4,3.66666666666667,41.3416666666667,140.883333333333
Cambridge NIAB,52.245,0.102,1996,23.2,-1,6.16666666666667,31.4583333333333,124.716666666667
Cambridge NIAB,52.245,0.102,1997,26.3,-1.2,4,42.2416666666667,129.883333333333
Cambridge NIAB,52.245,0.102,1998,22.6,2.4,2.58333333333333,55.3916666666667,111.741666666667
Cambridge NIAB,52.245,0.102,1999,24.5,1.8,2.33333333333333,52.0416666666667,131.541666666667
Cambridge NIAB,52.245,0.102,2000,23.1,1.8,2.75,58.275,119.566666666667
Cambridge NIAB,52.245,0.102,2001,23.1,0.4,4.91666666666667,56.1916666666667,126.908333333333
Cambridge NIAB,52.245,0.102,2002,22.9,2.6,2.25,52.35,119.866666666667
Cambridge NIAB,52.245,0.102,2003,25.3,0.8,3.75,39.275,147.025
Cambridge NIAB,52.245,0.102,2004,24,2.5,2.75,45.1666666666667,120.491666666667
Cambridge NIAB,52.245,0.102,2005,22.6,1.8,3.66666666666667,48.5166666666667,122.883333333333
Cambridge NIAB,52.245,0.102,2006,28.3,1.5,3.33333333333333,43.4333333333333,131.466666666667
Cambridge NIAB,52.245,0.102,2007,21.6,1.9,2.66666666666667,49.8916666666667,125.5
Cambridge NIAB,52.245,0.102,2008,22.8,0.6,3,50.8833333333333,122.266666666667
Cambridge NIAB,52.245,0.102,2009,23.6,0.2,3.66666666666667,43.9666666666667,132.608333333333
Cambridge NIAB,52.245,0.102,2010,24.6,-2.7,6.08333333333333,40.125,146.65
Cambridge NIAB,52.245,0.102,2011,21.6,2.2,1.66666666666667,28.9333333333333,NaN
Cambridge NIAB,52.245,0.102,2012,23.5,0.1,3.16666666666667,60.6083333333333,NaN
Cambridge NIAB,52.245,0.102,2013,25.1,0.1,4.66666666666667,38.4,NaN
Cambridge NIAB,52.245,0.102,2014,24.4,2.8,1.75,57.4833333333333,NaN
Cambridge NIAB,52.245,0.102,2015,22.5,1.2,2.5,41.0666666666667,NaN
Camborne,50.218,-5.327,1978,17.5,5,1.25,95.025,NaN
Camborne,50.218,-5.327,1979,18.2,0.9,1.83333333333333,99.1166666666667,143.17
Camborne,50.218,-5.327,1980,18,2,1.41666666666667,89.5333333333333,130.933333333333
Camborne,50.218,-5.327,1981,19.5,2.8,0.833333333333333,96.1666666666667,110.827272727273
Camborne,50.218,-5.327,1982,18.9,4.1,0.666666666666667,100.383333333333,125.858333333333
Camborne,50.218,-5.327,1983,21.7,1.9,1,79.4083333333333,128.725
Camborne,50.218,-5.327,1984,20.3,3,0.666666666666667,87.2166666666667,151.091666666667
Camborne,50.218,-5.327,1985,18.3,0.8,2.33333333333333,89.3333333333333,133.066666666667
Camborne,50.218,-5.327,1986,17.6,-0.8,1.91666666666667,100.35,125.591666666667
Camborne,50.218,-5.327,1987,18.7,1.4,1.5,83.8916666666667,132.441666666667
Camborne,50.218,-5.327,1988,17.7,3.9,0.166666666666667,99.4416666666667,126.6
Camborne,50.218,-5.327,1989,20.9,4.4,0.0833333333333333,79.6083333333333,160.333333333333
Camborne,50.218,-5.327,1990,20.3,3.9,0.166666666666667,88.475,156.333333333333
Camborne,50.218,-5.327,1991,19.2,1.6,0.583333333333333,86.2833333333333,125.391666666667
Camborne,50.218,-5.327,1992,19,3.2,0.5,81.8,123.266666666667
Camborne,50.218,-5.327,1993,18,5.3,0.583333333333333,114.733333333333,131.908333333333
Camborne,50.218,-5.327,1994,19.2,4,0.25,96.2333333333333,128.483333333333
Camborne,50.218,-5.327,1995,22.5,4.1,0.583333333333333,75.575,149.841666666667
Camborne,50.218,-5.327,1996,18.6,2.5,1.5,82.3166666666667,151.241666666667
Camborne,50.218,-5.327,1997,20.5,2.1,0.916666666666667,88.95,145.575
Camborne,50.218,-5.327,1998,18.8,4.5,0.5,107.441666666667,139.108333333333
Camborne,50.218,-5.327,1999,19.5,5.3,0.25,88.3083333333333,143.908333333333
Camborne,50.218,-5.327,2000,19.7,4.3,0.25,100.433333333333,130.533333333333
Camborne,50.218,-5.327,2001,19.3,4.2,0.75,70.6833333333333,148.7
Camborne,50.218,-5.327,2002,18.1,6.1,0.25,103.183333333333,131.241666666667
Camborne,50.218,-5.327,2003,21,4,0.833333333333333,75.875,146.9
Camborne,50.218,-5.327,2004,19.5,4,0.666666666666667,87.175,141.291666666667
Camborne,50.218,-5.327,2005,19.4,3.2,1.08333333333333,71.8916666666667,138.533333333333
Camborne,50.218,-5.327,2006,21.3,3.1,1,77.6,142.733333333333
Camborne,50.218,-5.327,2007,18.1,5.8,0.166666666666667,83.9833333333333,140.416666666667
Camborne,50.218,-5.327,2008,18,4.7,0.0833333333333333,80.8833333333333,138.033333333333
Camborne,50.218,-5.327,2009,18.2,3.7,0.666666666666667,99.325,134.25
Camborne,50.218,-5.327,2010,18.6,1.4,3.08333333333333,75.5583333333333,150.583333333333
Camborne,50.218,-5.327,2011,17.6,3.5,0.916666666666667,71.9,130.025
Camborne,50.218,-5.327,2012,19,4.1,0.583333333333333,110.65,115.016666666667
Camborne,50.218,-5.327,2013,20.8,2.8,1,89.2166666666667,128.725
Camborne,50.218,-5.327,2014,20.3,4.7,0.0833333333333333,96.8166666666667,134.933333333333
Camborne,50.218,-5.327,2015,18.2,3.5,0.25,90.2916666666667,121.2
Braemar,57.006,-3.396,1959,18.6,-5.7,6.90909090909091,NaN,96.7166666666667
Braemar,57.006,-3.396,1960,18.3,-5.6,8.08333333333333,NaN,82.6
Braemar,57.006,-3.396,1961,15.9,-4.7,7.83333333333333,70.8583333333333,90.2833333333333
Braemar,57.006,-3.396,1962,15.7,-4.1,9.58333333333333,78.4833333333333,93.5666666666667
Braemar,57.006,-3.396,1963,17,-8.6,10.1666666666667,78.3416666666667,97.1
Braemar,57.006,-3.396,1964,16.8,-2.7,8.08333333333333,58.325,93.6333333333333
Braemar,57.006,-3.396,1965,16.2,-3.2,10.1666666666667,63.3333333333333,88.6583333333333
Braemar,57.006,-3.396,1966,16.7,-3.4,9,78.75,82.9363636363636
Braemar,57.006,-3.396,1967,17.4,-0.5,6.91666666666667,79.5916666666667,95.4583333333333
Braemar,57.006,-3.396,1968,18.1,-6.6,9.75,67,93.375
Braemar,57.006,-3.396,1969,18.5,-6,10.0833333333333,64.6916666666667,102.708333333333
Braemar,57.006,-3.396,1970,18.9,-5,9.66666666666667,76.9166666666667,101
Braemar,57.006,-3.396,1971,18.1,-1.5,8.25,55.75,105.433333333333
Braemar,57.006,-3.396,1972,18.7,-1.8,9,67.5,104.075
Braemar,57.006,-3.396,1973,17.8,-3.3,9.25,56.525,104.691666666667
Braemar,57.006,-3.396,1974,16.2,-1,6.66666666666667,85.225,95.7833333333333
Braemar,57.006,-3.396,1975,21,-2.2,8.66666666666667,63.125,111.7
Braemar,57.006,-3.396,1976,20.9,-3.5,9.08333333333333,72.2916666666667,99.625
Braemar,57.006,-3.396,1977,19.5,-3.8,8.66666666666667,78.5916666666667,103.783333333333
Braemar,57.006,-3.396,1978,16.6,-8.4,8.5,76.9916666666667,93.6666666666667
Braemar,57.006,-3.396,1979,17.8,-7.4,10.6666666666667,76.3333333333333,92.4083333333333
Braemar,57.006,-3.396,1980,16.7,-2.9,9.25,73.3333333333333,87.3416666666667
Braemar,57.006,-3.396,1981,18.7,-7.2,11.1666666666667,69.75,115.190909090909
Braemar,57.006,-3.396,1982,20.2,-5.5,8.75,109.258333333333,101.7
Braemar,57.006,-3.396,1983,21.2,-4.8,8.16666666666667,78.9416666666667,92.2416666666667
Braemar,57.006,-3.396,1984,20.1,-4.9,8.83333333333333,87.7166666666667,101.483333333333
Braemar,57.006,-3.396,1985,16.6,-4.9,10.5833333333333,82.3583333333333,86.5416666666667
Braemar,57.006,-3.396,1986,17.6,-6.7,9.5,80.7166666666667,102.2
Braemar,57.006,-3.396,1987,17.2,-4.6,9.91666666666667,61.6333333333333,91.0272727272727
Braemar,57.006,-3.396,1988,19.3,-1.1,7.75,79.2916666666667,100.608333333333
Braemar,57.006,-3.396,1989,21.3,-3.7,7.33333333333333,64.8666666666667,115.116666666667
Braemar,57.006,-3.396,1990,18.1,-1.2,6,83.2333333333333,108.3
Braemar,57.006,-3.396,1991,19.2,-2.9,9.16666666666667,74.25,94
Braemar,57.006,-3.396,1992,18.6,-2.4,8.25,72.4166666666667,105.116666666667
Braemar,57.006,-3.396,1993,15.9,-2.4,9.16666666666667,80.7583333333333,89.8083333333333
Braemar,57.006,-3.396,1994,18.7,-2.4,8.83333333333333,75.3333333333333,98.4666666666667
Braemar,57.006,-3.396,1995,22.1,-5.2,10,80.8416666666667,114.708333333333
Braemar,57.006,-3.396,1996,18,-3.2,9.5,64.5333333333333,105.666666666667
Braemar,57.006,-3.396,1997,20.3,-2.6,6.91666666666667,67.7083333333333,111.116666666667
Braemar,57.006,-3.396,1998,16.4,-0.7,6.33333333333333,84.5416666666667,95.525
Braemar,57.006,-3.396,1999,19.3,-2.2,7.25,80.7333333333333,98.6416666666667
Braemar,57.006,-3.396,2000,17.8,-0.4,6.75,97.0833333333333,104.191666666667
Braemar,57.006,-3.396,2001,17.4,-2.8,9.66666666666667,69.3166666666667,94.8
Braemar,57.006,-3.396,2002,18.5,-0.2,5.66666666666667,93.0333333333333,89.5583333333333
Braemar,57.006,-3.396,2003,19.8,-2.8,8.66666666666667,51.1333333333333,112.383333333333
Braemar,57.006,-3.396,2004,18.4,-1.9,7.16666666666667,78.15,91.3083333333333
Braemar,57.006,-3.396,2005,17.6,-0.6,9.33333333333333,84.8444444444444,72.7
Braemar,57.006,-3.396,2006,22,-1.8,7.58333333333333,75.275,NaN
Braemar,57.006,-3.396,2007,16.5,-2.4,7.91666666666667,77.3,NaN
Braemar,57.006,-3.396,2008,18.4,-2.5,9.33333333333333,78.55,NaN
Braemar,57.006,-3.396,2009,17.8,-6.5,8.75,77.3833333333333,NaN
Braemar,57.006,-3.396,2010,17.3,-8.1,11.8333333333333,68.6666666666667,NaN
Braemar,57.006,-3.396,2011,16.9,-2.3,8,89.45,NaN
Braemar,57.006,-3.396,2012,17.6,-2.1,9,67.675,NaN
Braemar,57.006,-3.396,2013,21.9,-4.1,10.0833333333333,71.2333333333333,NaN
Braemar,57.006,-3.396,2014,20.1,-1.7,6.75,104.183333333333,NaN
Braemar,57.006,-3.396,2015,16.8,-1.4,8.25,89.325,NaN
Bradford,53.813,-1.772,1908,18.9,-1.4,5.5,NaN,107.208333333333
Bradford,53.813,-1.772,1909,18.8,-0.3,6.16666666666667,NaN,106.358333333333
Bradford,53.813,-1.772,1910,18,-0.5,4,NaN,106.458333333333
Bradford,53.813,-1.772,1911,22.2,1.3,2,59.4,125.891666666667
Bradford,53.813,-1.772,1912,18.3,0.1,3,91.6666666666667,83.4166666666667
Bradford,53.813,-1.772,1913,18.5,1.1,2.83333333333333,64.1333333333333,88.8333333333333
Bradford,53.813,-1.772,1914,19.7,0.7,2.5,77.2166666666667,107.608333333333
Bradford,53.813,-1.772,1915,18.6,-0.6,3.91666666666667,77.7833333333333,104.275
Bradford,53.813,-1.772,1916,20.1,-0.6,4.08333333333333,80.7083333333333,91.8
Bradford,53.813,-1.772,1917,19.9,-2.3,7.75,62.5583333333333,102.241666666667
Bradford,53.813,-1.772,1918,19,0.2,3.83333333333333,80.2083333333333,102.633333333333
Bradford,53.813,-1.772,1919,18.9,-1.4,5.91666666666667,75.85,106.316666666667
Bradford,53.813,-1.772,1920,17.5,1.7,2,83.4333333333333,84.3666666666667
Bradford,53.813,-1.772,1921,22.4,0.9,2.16666666666667,56.4,112.958333333333
Bradford,53.813,-1.772,1922,17,0.1,4.25,75.0333333333333,93.625
Bradford,53.813,-1.772,1923,20,0.5,4,80.475,101.758333333333
Bradford,53.813,-1.772,1924,18,-1.3,4.25,70.3416666666667,89.0916666666667
Bradford,53.813,-1.772,1925,20.8,-0.8,4.83333333333333,78.0166666666667,100.366666666667
Bradford,53.813,-1.772,1926,20.2,1.5,2.91666666666667,69.075,98.2666666666667
Bradford,53.813,-1.772,1927,18.7,-0.5,3.83333333333333,81.8166666666667,89.1166666666667
Bradford,53.813,-1.772,1928,18.8,-0.1,3.58333333333333,91.6833333333333,102.666666666667
Bradford,53.813,-1.772,1929,12,2.4,6.33333333333333,61,118.590909090909
Bradford,53.813,-1.772,1930,18.7,-0.5,4.25,91.025,99.175
Bradford,53.813,-1.772,1931,18,-0.7,4.83333333333333,77.9666666666667,91.8333333333333
Bradford,53.813,-1.772,1932,19.6,0.4,3.58333333333333,62.6666666666667,88.0583333333333
Bradford,53.813,-1.772,1933,21.4,-0.3,3.66666666666667,52.675,111.933333333333
Bradford,53.813,-1.772,1934,22.4,1.1,2.41666666666667,58.575,106.95
Bradford,53.813,-1.772,1935,21.4,-0.2,2.66666666666667,84.7,117.591666666667
Bradford,53.813,-1.772,1936,19.4,-1.3,4.08333333333333,73.075,96.8
Bradford,53.813,-1.772,1937,20.3,-0.6,4.75,64.3333333333333,85.0416666666667
Bradford,53.813,-1.772,1938,19.3,1.2,1.5,80.1666666666667,99.7083333333333
Bradford,53.813,-1.772,1939,19.3,0.9,2.25,72.4583333333333,98.8916666666667
Bradford,53.813,-1.772,1940,21.8,-4.9,5.41666666666667,60.7833333333333,103.433333333333
Bradford,53.813,-1.772,1941,22.2,-2.3,5,66.2333333333333,90.375
Bradford,53.813,-1.772,1942,19.1,-3.4,5.66666666666667,60.6083333333333,99.35
Bradford,53.813,-1.772,1943,19.9,0.9,2.75,58.7666666666667,109.45
Bradford,53.813,-1.772,1944,19.4,0.6,3.5,82.8416666666667,90.4416666666667
Bradford,53.813,-1.772,1945,20,-2.5,3.41666666666667,67.5916666666667,100.408333333333
Bradford,53.813,-1.772,1946,19.7,-0.7,4.08333333333333,78.25,105
Bradford,53.813,-1.772,1947,22.9,-3.8,6.58333333333333,73.8666666666667,106.566666666667
Bradford,53.813,-1.772,1948,18.9,1.8,2.41666666666667,63.6,105.908333333333
Bradford,53.813,-1.772,1949,20.7,1.4,2.66666666666667,65.9083333333333,127.283333333333
Bradford,53.813,-1.772,1950,20.1,-1.3,3.91666666666667,72.5583333333333,109.566666666667
Bradford,53.813,-1.772,1951,19.1,0,3.66666666666667,88.125,105.966666666667
Bradford,53.813,-1.772,1952,19,-0.8,5.08333333333333,60.575,109.866666666667
Bradford,53.813,-1.772,1953,19.5,1.1,2.91666666666667,57.6583333333333,104.175
Bradford,53.813,-1.772,1954,16.6,-0.7,3.83333333333333,87.3,88.9333333333333
Bradford,53.813,-1.772,1955,22.4,-1.7,6,51.8,122.608333333333
Bradford,53.813,-1.772,1956,17.6,-3,4.58333333333333,74.225,103.366666666667
Bradford,53.813,-1.772,1957,19.5,1,2.75,68.5833333333333,110.95
Bradford,53.813,-1.772,1958,18.8,-0.2,5.41666666666667,82.7666666666667,92.0916666666667
Bradford,53.813,-1.772,1959,20.8,-2.2,3.08333333333333,61.9583333333333,115.183333333333
Bradford,53.813,-1.772,1960,20.4,0.2,3.08333333333333,87.3666666666667,105.933333333333
Bradford,53.813,-1.772,1961,18.3,-1.6,3.16666666666667,77.025,101.508333333333
Bradford,53.813,-1.772,1962,17.3,-1.9,4.83333333333333,61.7333333333333,102.7
Bradford,53.813,-1.772,1963,18.6,-3.7,6.25,66.8833333333333,97.2
Bradford,53.813,-1.772,1964,18.6,-0.2,3.91666666666667,58.1166666666667,101.933333333333
Bradford,53.813,-1.772,1965,18.2,0.5,4.83333333333333,84.9333333333333,94.1583333333333
Bradford,53.813,-1.772,1966,18.6,0.4,4,92.6666666666667,93.5916666666667
Bradford,53.813,-1.772,1967,19.7,1.3,3.58333333333333,81.3083333333333,107.216666666667
Bradford,53.813,-1.772,1968,18.5,-1,5.08333333333333,87.35,89.2583333333333
Bradford,53.813,-1.772,1969,20.3,-2.6,6.58333333333333,77.525,102.4
Bradford,53.813,-1.772,1970,20.7,-0.6,4.5,71.3083333333333,113.758333333333
Bradford,53.813,-1.772,1971,20.9,1.4,3.16666666666667,57.8583333333333,104.008333333333
Bradford,53.813,-1.772,1972,18.6,1,2.58333333333333,70.7666666666667,94.025
Bradford,53.813,-1.772,1973,19.2,1.2,4.08333333333333,61.2583333333333,106.716666666667
Bradford,53.813,-1.772,1974,18.6,1.6,1.5,76.15,102.216666666667
Bradford,53.813,-1.772,1975,23.1,1.2,2.66666666666667,53.8083333333333,120.316666666667
Bradford,53.813,-1.772,1976,22.4,-0.5,4.16666666666667,70.125,110.941666666667
Bradford,53.813,-1.772,1977,18.5,-0.6,3,73.9,106.941666666667
Bradford,53.813,-1.772,1978,17.7,-0.9,5.16666666666667,72.4833333333333,92.6636363636364
Bradford,53.813,-1.772,1979,18.9,-3.7,6.5,81.5666666666667,100.441666666667
Bradford,53.813,-1.772,1980,18.6,-0.4,4.16666666666667,83.0416666666667,97.85
Bradford,53.813,-1.772,1981,19.3,-4.2,5.33333333333333,76.65,100.45
Bradford,53.813,-1.772,1982,19.6,-0.9,4,72.5666666666667,100.925
Bradford,53.813,-1.772,1983,22.8,-1.3,4.08333333333333,84.125,87.7416666666667
Bradford,53.813,-1.772,1984,21.5,0,3.41666666666667,73.7333333333333,105.541666666667
Bradford,53.813,-1.772,1985,19.1,-1.7,6,60.1416666666667,91.7583333333333
Bradford,53.813,-1.772,1986,18.6,-2.8,4,82.45,104.841666666667
Bradford,53.813,-1.772,1987,18.7,-1.5,4.58333333333333,66.0333333333333,88.4666666666667
Bradford,53.813,-1.772,1988,18.1,1.8,2.41666666666667,77.075,103.825
Bradford,53.813,-1.772,1989,21.4,2.4,1.66666666666667,58.9416666666667,119.758333333333
Bradford,53.813,-1.772,1990,21.4,1.3,1.25,72.2083333333333,107.025
Bradford,53.813,-1.772,1991,21.2,-1.9,4.41666666666667,67.5166666666667,88.2583333333333
